2020 Tract,ID,Population,Households,Male,Female,Employed,Unemployed,NLF,No education,Primary,Secondary,Graduate,Gen Z,Millennial,Gen X,Baby Boomer,Silent,Poverty Level,Low,Lower Middle,Median,Middle Middle,Upper Middle,High,HH Size,HH Num Kids
264303,CT-2643.03,2623,1543,0.39915,0.60085,0.857,0.054,0.089,0.00465,0.01437,0.03593,0.94505,0.16933,0.55217,0.13108,0.10806,0.03936,0.1021,0.00601,0.03604,0.12312,0.09109,0.27528,0.36637,1.84,0.14
264304,CT-2643.04,2338,1446,0.48657,0.51343,0.802,0.052,0.146,0,0,0.04184,0.95816,0.25979,0.43165,0.19025,0.10432,0.01399,0.178,0.083,0.035,0.07,0.142,0.201,0.291,1.8,0.33
264305,CT-2643.05,3700,1725,0.45819,0.54181,0.653,0.029,0.318,0,0,0.09311,0.90689,0.1618,0.32813,0.18093,0.22245,0.10669,0.08717,0.03507,0.12525,0.11323,0.22445,0.09419,0.32064,2.72,0.61
264306,CT-2643.06,1778,989,0.474,0.526,0.783,0.006,0.211,0,0,0.0799,0.9201,0.15507,0.42301,0.19178,0.15452,0.07562,0.16184,0.06693,0.04695,0.13686,0.10689,0.21279,0.26773,2.02,0.22
265100,CT-2651,2193,1303,0.39787,0.60213,0.426,0.021,0.553,0.01018,0.03005,0.11682,0.84295,0.13956,0.0658,0.22422,0.31014,0.26027,0.117,0.086,0.082,0.097,0.114,0.1,0.404,1.94,0.3
265201,CT-2652.01,2647,863,0.30791,0.69209,0.468,0.088,0.444,0.0198,0.05882,0.07397,0.84741,0.38925,0.15977,0.09695,0.27415,0.07988,0.21279,0.0999,0.03397,0.10789,0.02697,0.15385,0.36464,2.43,0.27
265203,CT-2652.03,2002,1059,0.52237,0.47763,0.494,0.042,0.464,0.01429,0.04351,0.08506,0.85714,0.26667,0.17908,0.19124,0.20973,0.15328,0.181,0.012,0.203,0.195,0.145,0.085,0.179,2.03,0.19
265204,CT-2652.04,1215,639,0.4028,0.5972,0.555,0.013,0.432,0,0,0.15798,0.84202,0.52573,0.13777,0.15044,0.12589,0.06017,0.23077,0.04895,0.10989,0.05794,0.03596,0.14585,0.37063,2.13,0.22
265301,CT-2653.01,12957,0,0.41283,0.58717,0.302,0.281,0.417,0,0,0.04737,0.95263,0.98657,0.01196,0.00147,0,0,0,0,0,0,0,0,0,0,0
265303,CT-2653.03,4971,1563,0.44154,0.55846,0.522,0.043,0.435,0.0125,0.03646,0.06458,0.88646,0.81938,0.12235,0.01802,0.04025,0,0.467,0.061,0.12,0.091,0.053,0.081,0.127,3.26,0.09
265304,CT-2653.04,2559,857,0.56571,0.43429,0.485,0.121,0.394,0.00157,0.00314,0.11303,0.88226,0.76768,0.14612,0.03634,0.02358,0.02629,0.562,0.107,0.067,0.096,0.056,0.033,0.079,2.4,0.11
265306,CT-2653.06,1929,496,0.34889,0.65111,0.497,0.028,0.475,0,0,0.1362,0.8638,0.86418,0.0845,0.03577,0.01555,0,0.625,0.05,0.097,0.067,0.079,0.048,0.034,2.98,0.03
265307,CT-2653.07,1871,1145,0.43902,0.56098,0.471,0.015,0.514,0,0,0.01626,0.98374,0.51659,0.35598,0.06003,0.0674,0,0.603,0.094,0.106,0.039,0.006,0.042,0.11,1.68,0.05
265410,CT-2654.1,1416,697,0.48789,0.51211,0.526,0.027,0.447,0,0,0.06255,0.93745,0.28868,0.20755,0.20818,0.20314,0.09245,0.0989,0.02198,0.07892,0.13187,0.11888,0.16883,0.38062,2.53,0.67
265420,CT-2654.2,1238,656,0.50849,0.49151,0.67,0.03,0.3,0,0,0.03035,0.96965,0.17684,0.20561,0.25263,0.27228,0.09263,0.094,0.026,0.035,0.087,0.056,0.157,0.545,2.43,0.58
265521,CT-2655.21,1720,1098,0.47918,0.52082,0.625,0.083,0.292,0,0,0.03241,0.96759,0.28786,0.4289,0.14335,0.08902,0.05087,0.34565,0.04595,0.09491,0.22378,0.10989,0.03197,0.14785,1.68,0.15
265522,CT-2655.22,2281,1030,0.38091,0.61909,0.565,0.014,0.421,0,0,0.07973,0.92027,0.4406,0.31039,0.07804,0.11311,0.05787,0.18637,0.04208,0.02806,0.18337,0.1503,0.17034,0.23948,2.36,0.15
265523,CT-2655.23,2464,1509,0.47929,0.52071,0.74,0.05,0.21,0.00088,0.00307,0.00966,0.98639,0.13368,0.41174,0.14359,0.25426,0.05672,0.2018,0.02198,0.15485,0.27572,0.04795,0.0969,0.2008,1.79,0.18
265524,CT-2655.24,2348,1304,0.33506,0.66494,0.72,0.023,0.257,0,0,0.05445,0.94555,0.19879,0.32153,0.21368,0.16338,0.10262,0.168,0.097,0.023,0.113,0.115,0.262,0.222,2.08,0.33
265601,CT-2656.01,3001,1443,0.49885,0.50115,0.619,0.019,0.362,0,0,0.15508,0.84492,0.18969,0.29625,0.16344,0.19375,0.15688,0.213,0.02,0.06,0.179,0.044,0.184,0.3,2.37,0.35
265602,CT-2656.02,2835,1541,0.41761,0.58239,0.573,0.129,0.298,0.00519,0.01516,0.18109,0.79856,0.15647,0.15442,0.19132,0.35497,0.14281,0.21479,0.02098,0.10789,0.01798,0.11089,0.2038,0.32368,2.01,0.2
265701,CT-2657.01,1249,718,0.44194,0.55806,0.686,0.057,0.257,0.00277,0.00924,0.08041,0.90758,0.22426,0.22941,0.17574,0.23309,0.1375,0.15916,0.16216,0.03504,0.11712,0.07407,0.06507,0.38739,2.07,0.39
265702,CT-2657.02,2448,1472,0.45025,0.54975,0.542,0.109,0.349,0.00545,0.01635,0.20587,0.77233,0.1215,0.18467,0.13121,0.2871,0.27551,0.19119,0.04104,0.07908,0.07808,0.11311,0.22422,0.27327,2.03,0.36
267101,CT-2671.01,2916,1472,0.48409,0.51591,0.736,0.102,0.162,0.00297,0.00855,0.07695,0.91152,0.2346,0.35456,0.1875,0.13803,0.08531,0.14314,0,0.07808,0.11912,0.14715,0.21421,0.2983,2.48,0.57
267102,CT-2671.02,2666,1470,0.45115,0.54885,0.676,0.046,0.278,0,0,0.11374,0.88626,0.15956,0.24591,0.29744,0.1489,0.14819,0.17618,0,0.01502,0.12012,0.15716,0.2042,0.32733,2.09,0.32
267201,CT-2672.01,2707,1228,0.51988,0.48012,0.646,0.054,0.3,0.00475,0.01469,0.0933,0.88726,0.20228,0.34793,0.1891,0.23575,0.02493,0.15485,0.01399,0.18781,0.12088,0.04296,0.15984,0.31968,2.48,0.27
267202,CT-2672.02,3213,1695,0.56124,0.43876,0.744,0.066,0.19,0.00112,0.00337,0.03331,0.9622,0.24517,0.32768,0.1931,0.13078,0.10328,0.097,0.082,0.081,0.11,0.112,0.284,0.234,2.22,0.35
267300,CT-2673,4122,2106,0.51406,0.48594,0.814,0.021,0.165,0.01305,0.03942,0.14356,0.80397,0.16528,0.43064,0.16718,0.17548,0.06142,0.163,0.059,0.09,0.117,0.102,0.179,0.29,2.02,0.11
267403,CT-2674.03,3832,1932,0.57139,0.42861,0.787,0.149,0.064,0.00099,0.00265,0.09103,0.90533,0.25506,0.45143,0.13792,0.0826,0.07299,0.095,0.057,0.102,0.127,0.183,0.283,0.153,2.03,0.05
267404,CT-2674.04,3107,1518,0.53083,0.46917,0.748,0.063,0.189,0.00125,0.00415,0.07727,0.91732,0.2665,0.41983,0.17851,0.1036,0.03156,0.11688,0.07493,0.1029,0.12088,0.11588,0.14585,0.32268,2.13,0.13
267405,CT-2674.05,2627,1434,0.53264,0.46736,0.83,0.044,0.126,0.004,0.01199,0.08673,0.89728,0.10782,0.582,0.12415,0.13326,0.05277,0.13213,0.05906,0.07908,0.0981,0.13714,0.22523,0.26927,1.91,0.12
267406,CT-2674.06,1780,1024,0.42179,0.57821,0.82,0.034,0.146,0.01616,0.04783,0.07692,0.85908,0.18687,0.51279,0.13014,0.07008,0.10011,0.122,0.077,0.028,0.093,0.224,0.258,0.198,1.85,0.16
267502,CT-2675.02,2873,1597,0.53351,0.46649,0.772,0.056,0.172,0.01411,0.0427,0.19558,0.74762,0.19031,0.41977,0.18228,0.16046,0.04718,0.2048,0.06593,0.06394,0.12787,0.09491,0.19481,0.24775,2.1,0.3
267503,CT-2675.03,2140,1226,0.4865,0.5135,0.814,0.034,0.152,0,0,0.13592,0.86408,0.09604,0.57203,0.19487,0.08019,0.05688,0.16384,0.02597,0.07992,0.13886,0.03996,0.15385,0.3976,1.87,0.13
267504,CT-2675.04,3499,1764,0.50244,0.49756,0.847,0.027,0.126,0.01548,0.04676,0.18641,0.75134,0.16286,0.51726,0.18179,0.11553,0.02255,0.1018,0.01098,0.07585,0.11178,0.11577,0.23253,0.3513,2.32,0.37
267600,CT-2676,2438,1281,0.40062,0.59938,0.63,0.02,0.35,0.00535,0.01557,0.18637,0.7927,0.18742,0.24097,0.16917,0.25314,0.14929,0.15385,0.09291,0.07293,0.31469,0.04795,0.13287,0.18482,2.02,0.17
267700,CT-2677,3181,1740,0.53094,0.46906,0.772,0.015,0.213,0.01421,0.04297,0.09252,0.85031,0.15567,0.42597,0.17756,0.16054,0.08027,0.087,0.074,0.079,0.126,0.109,0.163,0.362,2,0.2
267800,CT-2678,2323,1381,0.44851,0.55149,0.673,0.018,0.309,0.0078,0.02341,0.07022,0.89858,0.16848,0.26809,0.24047,0.20156,0.1214,0.16416,0.02703,0.06306,0.14615,0.12713,0.16817,0.3043,2.06,0.47
267901,CT-2679.01,2339,1501,0.4457,0.5543,0.454,0.067,0.479,0.00088,0.0022,0.10705,0.88987,0.07913,0.13571,0.15539,0.26814,0.36162,0.193,0.033,0.101,0.059,0.026,0.227,0.361,1.71,0.15
267902,CT-2679.02,2878,1676,0.46928,0.53072,0.74,0.028,0.232,0,0.00039,0.05506,0.94455,0.1883,0.27174,0.32481,0.1704,0.04476,0.05694,0.01299,0.1009,0.09391,0.13087,0.16783,0.43656,2.12,0.45
269000,CT-2690,4222,2145,0.44667,0.55333,0.595,0.009,0.396,0.00343,0.01028,0.13502,0.85127,0.15693,0.22413,0.21375,0.28501,0.12018,0.11189,0.01798,0.02398,0.17483,0.06094,0.13287,0.47752,2.17,0.32
269100,CT-2691,3259,1875,0.47311,0.52689,0.655,0.083,0.262,0.01767,0.05335,0.12232,0.80666,0.22261,0.26047,0.22637,0.16139,0.12916,0.192,0.027,0.084,0.09,0.086,0.133,0.388,2.46,0.79
269300,CT-2693,3130,1490,0.51672,0.48328,0.69,0.049,0.261,0,0,0.08948,0.91052,0.19807,0.15579,0.22304,0.34024,0.08286,0.05806,0.05005,0.04404,0.09309,0.08108,0.13514,0.53854,2.65,0.66
269500,CT-2695,2802,1335,0.4579,0.5421,0.599,0.031,0.37,0,0,0.05784,0.94216,0.23796,0.1365,0.26112,0.266,0.09842,0.04995,0.02897,0.05095,0.08791,0.04795,0.14486,0.58941,2.8,0.87
269601,CT-2696.01,2940,1053,0.53023,0.46977,0.739,0.056,0.205,0.03601,0.10848,0.31708,0.53843,0.29614,0.30794,0.20689,0.16289,0.02614,0.1021,0.14414,0.14615,0.24925,0.09409,0.17918,0.08509,3.27,0.58
269602,CT-2696.02,2411,1052,0.4921,0.5079,0.744,0.073,0.183,0.01815,0.05494,0.27067,0.65625,0.26508,0.34806,0.24088,0.1237,0.02228,0.11089,0.13487,0.21379,0.17982,0.15684,0.13786,0.06593,2.53,0.43
269700,CT-2697,3143,1528,0.45949,0.54051,0.75,0.059,0.191,0.01607,0.04855,0.12853,0.80685,0.21036,0.35001,0.23102,0.16206,0.04655,0.11323,0.02204,0.0501,0.19238,0.17335,0.14729,0.3016,2.43,0.43
269800,CT-2698,2816,1608,0.53201,0.46799,0.875,0.02,0.105,0.00039,0.00156,0.08623,0.91182,0.18257,0.41087,0.24387,0.1395,0.02319,0.091,0.039,0.11,0.136,0.131,0.197,0.296,1.99,0.28
269903,CT-2699.03,3151,1744,0.47221,0.52779,0.771,0.07,0.159,0.01019,0.03097,0.13407,0.82477,0.24438,0.47815,0.17291,0.07896,0.02559,0.097,0.088,0.112,0.302,0.139,0.183,0.079,1.87,0.15
269905,CT-2699.05,2205,1388,0.52104,0.47896,0.873,0.047,0.08,0.00608,0.01823,0.07494,0.90076,0.16473,0.56714,0.13742,0.11594,0.01477,0.15669,0.07884,0.05289,0.11178,0.19361,0.24351,0.16267,1.66,0.09
269906,CT-2699.06,2944,1624,0.50721,0.49279,0.893,0.014,0.093,0.00437,0.01348,0.10565,0.8765,0.14817,0.5346,0.1857,0.11684,0.01469,0.11211,0.03804,0.06306,0.11311,0.17217,0.23023,0.27127,1.97,0.17
269907,CT-2699.07,2507,1353,0.49529,0.50471,0.836,0.03,0.134,0.00295,0.00927,0.08811,0.89966,0.12754,0.57473,0.13459,0.1338,0.02934,0.0991,0.04304,0.12412,0.12412,0.18418,0.25125,0.17417,1.96,0.11
269908,CT-2699.08,1819,1346,0.45517,0.54483,0.815,0.012,0.173,0,0,0.13089,0.86911,0.1695,0.35069,0.17535,0.29649,0.00797,0.07,0.029,0.116,0.335,0.222,0.105,0.123,1.4,0.06
269909,CT-2699.09,2054,1221,0.38168,0.61832,0.832,0.095,0.073,0.00451,0.01404,0.12487,0.85657,0.11524,0.41919,0.21993,0.1809,0.06474,0.05694,0.04196,0.22977,0.14186,0.23676,0.16883,0.12388,1.75,0.19
270101,CT-2701.01,1959,1236,0.5999,0.4001,0.791,0,0.209,0.00481,0.01442,0.09135,0.88942,0.12861,0.50807,0.17751,0.178,0.00782,0.028,0.201,0.091,0.072,0.21,0.172,0.226,1.7,0.12
270102,CT-2701.02,2615,1187,0.49055,0.50945,0.759,0.033,0.208,0.00469,0.01406,0.32615,0.65511,0.26429,0.37179,0.21607,0.12179,0.02607,0.18218,0.05105,0.06106,0.1952,0.1972,0.25025,0.06306,2.54,0.37
270200,CT-2702,3252,1309,0.49916,0.50084,0.692,0.038,0.27,0.02968,0.08939,0.21927,0.66166,0.19313,0.36353,0.23536,0.15759,0.05039,0.11876,0.04192,0.06786,0.31836,0.08583,0.1986,0.16866,2.6,0.37
270300,CT-2703,2140,1180,0.42602,0.57398,0.746,0.027,0.227,0.01281,0.03789,0.18463,0.76467,0.19648,0.29075,0.18678,0.25463,0.07137,0.069,0.045,0.308,0.169,0.093,0.133,0.183,2.11,0.4
271100,CT-2711,2136,905,0.51665,0.48335,0.63,0.088,0.282,0.0108,0.0329,0.11208,0.84422,0.17683,0.23995,0.25162,0.21574,0.11587,0.182,0.054,0.048,0.137,0.065,0.135,0.379,2.7,0.45
271200,CT-2712,2290,1128,0.61211,0.38789,0.85,0.014,0.136,0.00506,0.01517,0.08999,0.88979,0.22369,0.43706,0.21956,0.09369,0.026,0.113,0.02,0.158,0.168,0.079,0.215,0.247,2.32,0.31
271300,CT-2713,3869,2005,0.47214,0.52786,0.645,0.018,0.337,0.00981,0.02971,0.15662,0.80387,0.18497,0.24384,0.27184,0.20436,0.095,0.17,0.087,0.067,0.057,0.102,0.146,0.371,2.3,0.45
271400,CT-2714,2913,1429,0.48907,0.51093,0.571,0.03,0.399,0.0041,0.01266,0.11695,0.86629,0.18382,0.12214,0.26656,0.27603,0.15145,0.013,0.031,0.099,0.126,0.081,0.204,0.446,2.62,0.67
271500,CT-2715,2504,1344,0.45434,0.54566,0.637,0.03,0.333,0.00348,0.01087,0.07742,0.90822,0.19972,0.19337,0.20995,0.22336,0.17361,0.1021,0.04905,0.10911,0.13313,0.11512,0.13013,0.36136,2.34,0.54
271600,CT-2716,4155,2030,0.44482,0.55518,0.687,0.025,0.288,0.00083,0.00278,0.06078,0.93561,0.2096,0.44552,0.14497,0.1422,0.05771,0.11411,0.08108,0.04905,0.17117,0.14014,0.20821,0.23624,2.45,0.44
271702,CT-2717.02,3518,2011,0.47907,0.52093,0.784,0.049,0.167,0.01461,0.04382,0.06478,0.87679,0.20123,0.4953,0.1363,0.11001,0.05715,0.2022,0.1041,0.06807,0.17017,0.12813,0.12412,0.2032,2.09,0.37
271703,CT-2717.03,2483,1295,0.44826,0.55174,0.807,0.056,0.137,0.00343,0.01072,0.1153,0.87055,0.14258,0.46243,0.15491,0.1815,0.05857,0.16384,0,0.04595,0.11089,0.19381,0.31069,0.17483,2.07,0.16
271704,CT-2717.04,2793,1387,0.55982,0.44018,0.749,0.049,0.202,0.00211,0.00676,0.07981,0.91132,0.26132,0.37257,0.20116,0.12096,0.04398,0.11311,0.1021,0.06106,0.07307,0.06106,0.20721,0.38238,2.56,0.6
271801,CT-2718.01,2872,1718,0.44789,0.55211,0.704,0.041,0.255,0.00265,0.00833,0.24773,0.74129,0.13774,0.3815,0.27076,0.1786,0.0314,0.141,0.14,0.122,0.239,0.13,0.109,0.119,1.8,0.15
271803,CT-2718.03,2786,1558,0.51944,0.48056,0.833,0.056,0.111,0.00766,0.02259,0.13515,0.83461,0.11249,0.44216,0.23771,0.19278,0.01486,0.073,0.091,0.113,0.157,0.252,0.162,0.152,1.93,0.17
271804,CT-2718.04,2236,1133,0.57979,0.42021,0.816,0.078,0.106,0.00195,0.00585,0.1462,0.846,0.17733,0.40652,0.19657,0.18779,0.03179,0.08,0.048,0.16,0.245,0.088,0.162,0.217,2.2,0.24
271901,CT-2719.01,2987,1469,0.50906,0.49094,0.766,0.02,0.214,0.00636,0.01909,0.08496,0.8896,0.1763,0.30781,0.24619,0.22745,0.04225,0.074,0.033,0.047,0.258,0.102,0.195,0.291,2.2,0.31
271902,CT-2719.02,3346,1854,0.5066,0.4934,0.727,0.054,0.219,0.01143,0.03395,0.1763,0.77832,0.18122,0.32443,0.25778,0.16387,0.07271,0.094,0.058,0.151,0.204,0.165,0.122,0.206,2.08,0.32
272100,CT-2721,4089,1889,0.45858,0.54142,0.677,0.027,0.296,0.01318,0.03984,0.10223,0.84476,0.24554,0.23357,0.26993,0.17777,0.07319,0.161,0.057,0.113,0.108,0.077,0.133,0.351,2.53,0.52
272201,CT-2722.01,1982,1056,0.53599,0.46401,0.778,0.058,0.164,0.03115,0.09399,0.17353,0.70133,0.17963,0.37011,0.2447,0.17397,0.03159,0.13814,0.06607,0.08108,0.19219,0.22322,0.20521,0.09409,2.09,0.21
272202,CT-2722.02,3145,1684,0.53754,0.46246,0.836,0.056,0.108,0.02065,0.0623,0.23567,0.68138,0.15748,0.46274,0.19881,0.14872,0.03225,0.156,0.072,0.087,0.24,0.125,0.185,0.135,2.03,0.2
272301,CT-2723.01,2911,1393,0.48306,0.51694,0.701,0.076,0.223,0.00379,0.01098,0.1673,0.81794,0.16613,0.29929,0.22204,0.2563,0.05624,0.14,0.042,0.046,0.162,0.131,0.197,0.282,2.32,0.45
272302,CT-2723.02,3575,1765,0.5445,0.4555,0.748,0.055,0.197,0.02476,0.07398,0.26414,0.63711,0.16671,0.38105,0.24795,0.15057,0.05372,0.14615,0.0971,0.1021,0.17818,0.12513,0.19419,0.15716,2.26,0.3
273100,CT-2731,2355,1245,0.5364,0.4636,0.793,0.04,0.167,0.00277,0.00878,0.12575,0.86269,0.15895,0.35942,0.23922,0.19529,0.04712,0.07592,0.04895,0.07792,0.07992,0.13087,0.0959,0.49051,2.22,0.36
273200,CT-2732,2804,1540,0.53019,0.46981,0.736,0.099,0.165,0.0091,0.02691,0.15239,0.8116,0.12715,0.4134,0.22474,0.14983,0.08488,0.16683,0.04096,0.05495,0.19481,0.04196,0.15485,0.34565,2.04,0.24
273300,CT-2733,2469,1456,0.51772,0.48228,0.73,0.08,0.19,0.01119,0.03311,0.15839,0.79732,0.22968,0.33227,0.25559,0.17359,0.00887,0.27345,0.03593,0.05689,0.10878,0.12275,0.09581,0.30639,2.04,0.4
273403,CT-2734.03,1366,1020,0.51505,0.48495,0.763,0.065,0.172,0.00226,0.00754,0.14167,0.84853,0.06884,0.44783,0.22971,0.18696,0.06667,0.197,0.209,0.05,0.092,0.035,0.054,0.363,1.31,0.06
273404,CT-2734.04,1388,1073,0.43145,0.56855,0.839,0.047,0.114,0,0,0.11956,0.88044,0.06449,0.35578,0.21828,0.28845,0.073,0.22823,0.01502,0.08008,0.1982,0.13113,0.05506,0.29229,1.34,0.05
273502,CT-2735.02,2575,1712,0.48961,0.51039,0.791,0.061,0.148,0.00329,0.00986,0.1155,0.87135,0.11174,0.39616,0.2626,0.19187,0.03762,0.199,0.043,0.07,0.089,0.184,0.151,0.264,1.62,0.15
273600,CT-2736,2086,1108,0.42685,0.57315,0.731,0.038,0.231,0.00916,0.028,0.08096,0.88187,0.14673,0.29613,0.27301,0.23299,0.05113,0.103,0.078,0.058,0.112,0.031,0.201,0.417,2.18,0.36
273700,CT-2737,2512,1279,0.49231,0.50769,0.751,0.061,0.188,0.00595,0.01785,0.09336,0.88284,0.21628,0.30792,0.27896,0.15359,0.04326,0.065,0.053,0.066,0.157,0.125,0.184,0.35,2.34,0.47
273800,CT-2738,2592,1516,0.50616,0.49384,0.785,0.034,0.181,0.00376,0.01171,0.18144,0.80309,0.15444,0.37674,0.24248,0.18819,0.03815,0.13187,0.07592,0.09391,0.11389,0.17383,0.16384,0.24675,1.91,0.25
273902,CT-2739.02,4019,2358,0.53465,0.46535,0.697,0.093,0.21,0.00261,0.00809,0.06919,0.9201,0.10077,0.28239,0.21545,0.27423,0.12716,0.182,0.02,0.007,0.07,0.069,0.175,0.477,1.84,0.2
274100,CT-2741,3857,2208,0.55224,0.44776,0.759,0.05,0.191,0.00428,0.01314,0.09138,0.89121,0.18134,0.31302,0.23771,0.23699,0.03094,0.1968,0.00699,0.05495,0.03896,0.1029,0.14486,0.45455,2.15,0.44
274202,CT-2742.02,3718,2324,0.56179,0.43821,0.803,0.074,0.123,0.00286,0.00885,0.08969,0.8986,0.10982,0.26392,0.28671,0.26677,0.07278,0.1001,0.06707,0.00701,0.07908,0.07908,0.12012,0.54755,1.79,0.24
275101,CT-2751.01,943,444,0.46415,0.53585,0.726,0.018,0.256,0.01065,0.03077,0.14083,0.81775,0.15583,0.31476,0.16305,0.27657,0.08978,0.147,0.063,0.034,0.108,0.09,0.243,0.315,2.38,0.3
275102,CT-2751.02,3168,1342,0.5376,0.4624,0.722,0.035,0.243,0.03464,0.10393,0.36979,0.49163,0.3225,0.33834,0.2018,0.11578,0.02157,0.107,0.159,0.083,0.215,0.162,0.136,0.138,3.18,0.94
275200,CT-2752,3211,1677,0.54274,0.45726,0.715,0.105,0.18,0.03538,0.10649,0.23634,0.62178,0.19357,0.3633,0.18007,0.20793,0.05514,0.23624,0.06406,0.07207,0.18218,0.07107,0.17718,0.1972,2.27,0.38
275311,CT-2753.11,4686,2536,0.5109,0.4891,0.632,0.084,0.284,0.00582,0.01747,0.17466,0.80205,0.14904,0.26512,0.17209,0.32214,0.09161,0.169,0.082,0.098,0.089,0.221,0.137,0.204,2.08,0.24
275312,CT-2753.12,1832,1048,0.33916,0.66084,0.744,0.037,0.219,0,0,0.04,0.96,0.12941,0.4303,0.15097,0.19779,0.09153,0.11289,0.07193,0.08392,0.06494,0.14785,0.23576,0.28272,1.97,0.22
275313,CT-2753.13,3074,1676,0.53473,0.46527,0.568,0.025,0.407,0.00633,0.01931,0.17116,0.8032,0.05287,0.31625,0.22276,0.33688,0.07124,0.1972,0.13514,0.05005,0.10911,0.08208,0.14114,0.28529,1.9,0.08
275400,CT-2754,3791,2319,0.48459,0.51541,0.831,0.036,0.133,0.00162,0.00459,0.07095,0.92285,0.07955,0.41025,0.31056,0.15477,0.04488,0.151,0.049,0.073,0.062,0.054,0.158,0.453,1.8,0.18
275500,CT-2755,4088,1812,0.46899,0.53101,0.616,0.042,0.342,0.02729,0.0816,0.31478,0.57633,0.23566,0.27858,0.19422,0.23757,0.05397,0.33467,0.08791,0.15385,0.12887,0.05095,0.07792,0.16583,2.94,0.75
275603,CT-2756.03,2410,1240,0.50454,0.49546,0.706,0.033,0.261,0.00638,0.01958,0.16211,0.81193,0.17576,0.30391,0.23035,0.19744,0.09253,0.17682,0.005,0.13087,0.16683,0.03996,0.15984,0.32068,2.31,0.4
275604,CT-2756.04,7383,4329,0.49074,0.50926,0.789,0.017,0.194,0.00155,0.00478,0.01998,0.97368,0.11599,0.4073,0.27983,0.15019,0.0467,0.047,0.021,0.033,0.014,0.096,0.155,0.634,2.21,0.5
275605,CT-2756.05,2361,1492,0.40894,0.59106,0.678,0.094,0.228,0,0,0.0905,0.9095,0.11733,0.49269,0.17453,0.15532,0.06013,0.0999,0.03596,0.05195,0.17982,0.14086,0.25475,0.23676,1.8,0.23
276000,CT-2760,5117,2657,0.45487,0.54513,0.724,0.04,0.236,0,0,0.10328,0.89672,0.16676,0.27336,0.22371,0.27549,0.06069,0.03704,0.02503,0.04004,0.11111,0.07207,0.28328,0.43143,2.24,0.36
276101,CT-2761.01,2710,1603,0.48121,0.51879,0.858,0.075,0.067,0.00313,0.00896,0.04702,0.94089,0.25319,0.49256,0.11863,0.13421,0.00142,0.12687,0.07992,0.0999,0.05495,0.15684,0.22078,0.26074,1.89,0.21
276102,CT-2761.02,2489,1493,0.42259,0.57741,0.729,0.143,0.128,0,0,0.12362,0.87638,0.21789,0.40152,0.16198,0.18434,0.03427,0.15816,0.10911,0.26126,0.12112,0.04605,0.17718,0.12713,2.02,0.39
276400,CT-2764,3540,1432,0.4347,0.5653,0.532,0.055,0.413,0.00319,0.00925,0.09314,0.89442,0.178,0.12827,0.23036,0.32954,0.13383,0.07792,0.03097,0.06993,0.04196,0.11688,0.11688,0.54545,2.87,0.48
276500,CT-2765,5490,714,0.48634,0.51366,0.518,0.09,0.392,0.00234,0.00624,0.13963,0.85179,0.77403,0.06151,0.07281,0.06528,0.02636,0.11211,0.07808,0.06206,0.12312,0.10811,0.2002,0.31632,2.59,0.51
276601,CT-2766.01,3491,1646,0.4794,0.5206,0.658,0.068,0.274,0,0,0.116,0.884,0.18346,0.22561,0.22826,0.25663,0.10604,0.1022,0.02104,0.01603,0.15631,0.08717,0.12926,0.48798,2.45,0.37
276605,CT-2766.05,2418,1386,0.54659,0.45341,0.603,0.141,0.256,0,0,0.09611,0.90389,0.09699,0.38838,0.13908,0.30701,0.06854,0.054,0.027,0.046,0.188,0.256,0.198,0.231,1.9,0.16
276606,CT-2766.06,2896,1782,0.51621,0.48379,0.735,0.049,0.216,0,0,0.05665,0.94335,0.15077,0.41593,0.22878,0.16618,0.03835,0.11,0.016,0.158,0.209,0.063,0.227,0.217,1.73,0.13
276607,CT-2766.07,2254,1376,0.43332,0.56668,0.803,0.043,0.154,0.00053,0.00106,0.12116,0.87725,0.21747,0.40164,0.18201,0.16732,0.03156,0.204,0.042,0.017,0.147,0.129,0.197,0.264,1.88,0.27
276608,CT-2766.08,1966,1154,0.48673,0.51327,0.78,0.061,0.159,0.00297,0.0095,0.06172,0.92582,0.20974,0.27483,0.24397,0.21745,0.054,0.081,0.034,0.081,0.181,0.179,0.143,0.301,1.79,0.2
277000,CT-2770,4821,2144,0.48199,0.51801,0.619,0.05,0.331,0.00128,0.00359,0.07836,0.91677,0.24717,0.15025,0.24443,0.26514,0.09301,0.048,0.06,0.033,0.145,0.098,0.158,0.458,2.6,0.5
277100,CT-2771,2426,1078,0.48142,0.51858,0.719,0.043,0.238,0.00351,0.01053,0.11409,0.87187,0.15716,0.28282,0.2847,0.20968,0.06564,0.04304,0,0.06306,0.08308,0.0951,0.20621,0.50951,2.94,0.77
277200,CT-2772,1724,966,0.50849,0.49151,0.617,0.079,0.304,0.00424,0.01201,0.16608,0.81767,0.25531,0.2749,0.12901,0.27436,0.06641,0.25125,0.19019,0.05405,0.22022,0.10811,0.10511,0.07107,2.01,0.32
277400,CT-2774,423,206,0.44792,0.55208,0.619,0.233,0.148,0.01294,0.0356,0.06149,0.88997,0.38351,0.27629,0.22887,0.10515,0.00619,0.46146,0.05305,0.17017,0.16016,0,0.15516,0,2.8,0.9
